season,round,session,driver_slug,lap,stint,lap_time,sector1,sector2,sector3,compound,tyre_life,fresh_tyre,speed_trap,is_personal_best,deleted,is_accurate
2020,14,fp2,stroll,2,1,102.239,38.736,36.424,27.079,MEDIUM,2,1,293.0,1,0,1
2020,14,fp2,stroll,3,1,98.375,36.708,35.314,26.353,MEDIUM,3,1,317.0,1,0,1
2020,14,fp2,stroll,4,1,98.082,36.1,35.44,26.542,MEDIUM,4,1,300.0,1,0,1
2020,14,fp2,stroll,5,1,95.564,35.361,34.348,25.855,MEDIUM,5,1,314.0,1,0,1
2020,14,fp2,stroll,6,1,102.954,36.796,38.962,27.196,MEDIUM,6,1,276.0,0,0,1
2020,14,fp2,stroll,7,1,95.026,35.291,33.825,25.91,MEDIUM,7,1,324.0,1,0,1
2020,14,fp2,stroll,8,1,97.51,35.118,35.906,26.486,MEDIUM,8,1,268.0,0,0,1
2020,14,fp2,stroll,9,1,94.508,35.001,33.667,25.84,MEDIUM,9,1,327.0,1,0,1
2020,14,fp2,stroll,10,1,101.417,36.942,35.85,28.625,MEDIUM,10,1,281.0,0,0,0
2020,14,fp2,stroll,11,2,,,37.866,27.602,MEDIUM,11,0,276.0,0,0,0
2020,14,fp2,stroll,12,2,99.994,37.861,35.589,26.544,MEDIUM,12,0,295.0,0,0,1
2020,14,fp2,stroll,13,2,96.561,36.015,34.541,26.005,MEDIUM,13,0,287.0,0,0,1
2020,14,fp2,stroll,14,2,94.005,34.955,33.442,25.608,MEDIUM,14,0,315.0,1,0,1
2020,14,fp2,stroll,15,2,99.597,35.343,35.581,28.673,MEDIUM,15,0,258.0,0,0,0
2020,14,fp2,stroll,16,3,,,37.146,28.829,SOFT,1,1,262.0,0,0,0
2020,14,fp2,stroll,17,3,101.041,38.204,35.843,26.994,SOFT,2,1,275.0,0,0,1
2020,14,fp2,stroll,18,3,92.584,34.762,32.642,25.18,SOFT,3,1,316.0,1,0,1
2020,14,fp2,stroll,19,3,91.284,33.838,32.265,25.181,SOFT,4,1,316.0,1,0,1
2020,14,fp2,stroll,20,3,98.399,36.861,35.222,26.316,SOFT,5,1,284.0,0,0,1
2020,14,fp2,stroll,21,3,90.297,33.382,31.903,25.012,SOFT,6,1,323.0,1,0,1
2020,14,fp2,stroll,22,3,97.777,33.764,37.383,26.63,SOFT,7,1,268.0,0,0,1
2020,14,fp2,stroll,23,3,91.255,33.401,31.952,25.902,SOFT,8,1,328.0,0,0,1
2020,14,fp2,stroll,24,3,99.968,36.955,35.155,27.858,SOFT,9,1,263.0,0,0,0
2020,14,fp2,stroll,25,4,,,41.231,27.918,SOFT,10,0,255.0,0,0,0
2020,14,fp2,stroll,26,4,100.616,37.269,36.695,26.652,SOFT,11,0,290.0,0,0,1
2020,14,fp2,stroll,27,4,96.48,36.237,34.217,26.026,SOFT,12,0,294.0,0,0,1
2020,14,fp2,stroll,28,4,94.958,35.43,33.497,26.031,SOFT,13,0,296.0,0,0,1
2020,14,fp2,stroll,29,4,97.152,36.943,34.138,26.071,SOFT,14,0,294.0,0,0,1
2020,14,fp2,stroll,30,4,93.828,34.978,32.928,25.922,SOFT,15,0,294.0,0,0,1
2020,14,fp2,stroll,31,4,95.153,35.716,33.448,25.989,SOFT,16,0,294.0,0,0,1
2020,14,fp2,stroll,32,4,95.903,36.846,33.616,25.441,SOFT,17,0,298.0,0,0,1
2020,14,fp2,stroll,33,4,93.532,34.781,33.001,25.75,SOFT,18,0,283.0,0,0,1
2020,14,fp2,stroll,34,4,101.078,38.533,35.548,26.997,SOFT,19,0,263.0,0,0,0
2020,14,fp2,stroll,35,5,121.486,58.314,35.994,27.178,MEDIUM,16,0,264.0,0,0,0
2020,14,fp2,stroll,36,5,97.306,35.989,35.071,26.246,MEDIUM,17,0,281.0,0,0,1
2020,14,fp2,stroll,37,5,114.753,39.498,36.334,38.921,MEDIUM,18,0,226.0,0,0,1
2020,14,fp2,stroll,38,5,136.506,66.565,40.499,29.442,MEDIUM,19,0,245.0,0,0,0
2020,14,fp2,kevin_magnussen,1,1,,,36.925,27.631,MEDIUM,1,1,282.0,0,0,0
2020,14,fp2,kevin_magnussen,2,1,99.89,37.677,35.646,26.567,MEDIUM,2,1,303.0,1,0,1
2020,14,fp2,kevin_magnussen,3,1,98.271,37.051,34.74,26.48,MEDIUM,3,1,293.0,1,0,1
2020,14,fp2,kevin_magnussen,4,1,96.837,36.264,34.427,26.146,MEDIUM,4,1,304.0,1,0,1
2020,14,fp2,kevin_magnussen,5,1,97.029,35.925,34.872,26.232,MEDIUM,5,1,297.0,0,0,1
2020,14,fp2,kevin_magnussen,6,1,97.229,36.791,34.252,26.186,MEDIUM,6,1,300.0,0,0,1
2020,14,fp2,kevin_magnussen,7,1,95.724,35.697,33.82,26.207,MEDIUM,7,1,305.0,1,0,1
2020,14,fp2,kevin_magnussen,8,1,95.079,35.349,33.82,25.91,MEDIUM,8,1,306.0,1,0,1
2020,14,fp2,kevin_magnussen,9,1,95.074,35.048,33.611,26.415,MEDIUM,9,1,313.0,1,0,1
2020,14,fp2,kevin_magnussen,10,1,106.182,38.386,34.527,33.269,MEDIUM,10,1,199.0,0,0,0
2020,14,fp2,kevin_magnussen,11,2,,,35.563,34.463,SOFT,1,1,183.0,0,0,0
2020,14,fp2,kevin_magnussen,12,2,97.218,36.157,34.738,26.323,SOFT,2,1,309.0,0,0,1
2020,14,fp2,kevin_magnussen,13,2,98.352,35.361,33.641,29.35,SOFT,3,1,310.0,0,0,1
2020,14,fp2,kevin_magnussen,14,2,94.056,34.881,33.48,25.695,SOFT,4,1,309.0,1,0,1
2020,14,fp2,kevin_magnussen,15,2,94.514,34.951,33.653,25.91,SOFT,5,1,311.0,0,0,1
2020,14,fp2,kevin_magnussen,16,2,93.602,34.549,32.953,26.1,SOFT,6,1,301.0,1,0,1
2020,14,fp2,kevin_magnussen,17,2,92.906,34.333,32.836,25.737,SOFT,7,1,306.0,1,0,1
2020,14,fp2,kevin_magnussen,18,2,101.36,36.242,37.252,27.866,SOFT,8,1,268.0,0,0,1
2020,14,fp2,kevin_magnussen,19,2,103.619,37.022,40.548,26.049,SOFT,9,1,283.0,0,0,1
2020,14,fp2,kevin_magnussen,20,2,92.807,34.435,32.757,25.615,SOFT,10,1,312.0,1,0,1
2020,14,fp2,kevin_magnussen,21,2,104.197,36.759,35.142,32.296,SOFT,11,1,198.0,0,0,0
2020,14,fp2,kevin_magnussen,22,3,,,38.363,28.774,MEDIUM,11,0,277.0,0,0,0
2020,14,fp2,kevin_magnussen,23,3,101.573,38.404,35.815,27.354,MEDIUM,12,0,277.0,0,0,1
2020,14,fp2,kevin_magnussen,24,3,105.067,37.766,36.094,31.207,MEDIUM,13,0,220.0,0,0,1
2020,14,fp2,kevin_magnussen,25,3,101.187,37.816,35.572,27.799,MEDIUM,14,0,286.0,0,0,1
2020,14,fp2,kevin_magnussen,26,3,98.881,37.25,34.911,26.72,MEDIUM,15,0,278.0,0,0,1
2020,14,fp2,kevin_magnussen,27,3,101.755,36.625,36.191,28.939,MEDIUM,16,0,276.0,0,0,1
2020,14,fp2,kevin_magnussen,28,3,97.513,36.348,34.497,26.668,MEDIUM,17,0,278.0,0,0,1
2020,14,fp2,kevin_magnussen,29,3,97.718,36.325,34.718,26.675,MEDIUM,18,0,271.0,0,0,1
2020,14,fp2,kevin_magnussen,30,3,98.783,36.469,34.333,27.981,MEDIUM,19,0,280.0,0,0,1
2020,14,fp2,kevin_magnussen,31,3,99.457,36.75,34.682,28.025,MEDIUM,20,0,279.0,0,0,0
2020,14,fp2,kevin_magnussen,32,4,120.724,57.782,35.35,27.592,SOFT,12,0,252.0,0,0,0
2020,14,fp2,kevin_magnussen,33,4,99.247,37.95,34.657,26.64,SOFT,13,0,282.0,0,0,1
2020,14,fp2,kevin_magnussen,34,4,96.684,36.13,33.966,26.588,SOFT,14,0,280.0,0,0,1
2020,14,fp2,kevin_magnussen,35,4,95.654,35.514,33.519,26.621,SOFT,15,0,276.0,0,0,1
2020,14,fp2,kevin_magnussen,36,4,104.202,35.413,33.294,35.495,SOFT,16,0,290.0,0,0,1
2020,14,fp2,kevin_magnussen,37,4,134.309,67.332,38.265,28.712,SOFT,17,0,262.0,0,0,0
2020,14,fp2,albon,1,1,,,38.567,27.844,MEDIUM,1,1,278.0,0,0,0
2020,14,fp2,albon,2,1,99.429,37.688,35.407,26.334,MEDIUM,2,1,307.0,1,0,1
2020,14,fp2,albon,3,1,97.722,35.976,35.253,26.493,MEDIUM,3,1,296.0,1,0,1
2020,14,fp2,albon,4,1,93.543,35.136,32.843,25.564,MEDIUM,4,1,316.0,1,0,1
2020,14,fp2,albon,5,1,91.916,34.185,32.451,25.28,MEDIUM,5,1,311.0,1,0,1
2020,14,fp2,albon,6,1,108.602,37.757,35.466,35.379,MEDIUM,6,1,194.0,0,0,1
2020,14,fp2,albon,7,1,95.273,33.938,32.744,28.591,MEDIUM,7,1,242.0,0,0,1
2020,14,fp2,albon,8,1,90.872,33.874,31.741,25.257,MEDIUM,8,1,322.0,1,0,1
2020,14,fp2,albon,9,1,102.421,36.327,36.235,29.859,MEDIUM,9,1,249.0,0,0,1
2020,14,fp2,albon,10,1,98.275,34.532,34.796,28.947,MEDIUM,10,1,250.0,0,0,1
2020,14,fp2,albon,11,1,91.328,33.444,31.623,26.261,MEDIUM,11,1,324.0,0,0,1
2020,14,fp2,albon,12,1,107.25,39.595,37.988,29.667,MEDIUM,12,1,250.0,0,0,0
2020,14,fp2,albon,13,2,,,38.235,27.792,SOFT,1,1,271.0,0,0,0
2020,14,fp2,albon,14,2,106.15,37.938,35.234,32.978,SOFT,2,1,230.0,0,0,1
2020,14,fp2,albon,15,2,98.038,36.176,34.752,27.11,SOFT,3,1,283.0,0,0,1
2020,14,fp2,albon,16,2,90.127,33.508,31.584,25.035,SOFT,4,1,320.0,1,0,1
2020,14,fp2,albon,17,2,109.337,40.343,41.57,27.424,SOFT,5,1,248.0,0,0,1
2020,14,fp2,albon,18,2,89.627,33.24,31.399,24.988,SOFT,6,1,316.0,1,0,1
2020,14,fp2,albon,19,2,111.244,43.2,38.519,29.525,SOFT,7,1,242.0,0,0,1
2020,14,fp2,albon,20,2,89.363,33.117,31.379,24.867,SOFT,8,1,322.0,1,0,1
2020,14,fp2,albon,21,2,111.343,41.748,39.258,30.337,SOFT,9,1,254.0,0,0,0
2020,14,fp2,albon,22,3,,,36.236,26.688,SOFT,10,0,284.0,0,0,0
2020,14,fp2,albon,23,3,95.305,35.485,33.799,26.021,SOFT,11,0,293.0,0,0,1
2020,14,fp2,albon,24,3,93.482,34.841,32.857,25.784,SOFT,12,0,292.0,0,0,1
2020,14,fp2,albon,25,3,93.014,34.5,32.838,25.676,SOFT,13,0,300.0,0,0,1
2020,14,fp2,albon,26,3,94.921,34.333,33.72,26.868,SOFT,14,0,287.0,0,0,1
2020,14,fp2,albon,27,3,95.404,35.618,33.694,26.092,SOFT,15,0,284.0,0,0,1
2020,14,fp2,albon,28,3,99.705,35.408,32.974,31.323,SOFT,16,0,299.0,0,0,1
2020,14,fp2,albon,29,3,94.786,35.501,33.146,26.139,SOFT,17,0,299.0,0,0,1
2020,14,fp2,albon,30,3,94.689,34.974,33.879,25.836,SOFT,18,0,305.0,0,0,1
2020,14,fp2,albon,31,3,94.45,34.98,33.456,26.014,SOFT,19,0,302.0,0,0,1
2020,14,fp2,albon,32,3,98.27,36.219,33.797,28.254,SOFT,20,0,312.0,0,0,0
2020,14,fp2,albon,33,4,124.963,56.537,41.417,27.009,MEDIUM,13,0,272.0,0,0,0
2020,14,fp2,albon,34,4,97.112,36.059,34.11,26.943,MEDIUM,14,0,269.0,0,0,1
2020,14,fp2,albon,35,4,94.537,35.275,33.178,26.084,MEDIUM,15,0,301.0,0,0,1
2020,14,fp2,albon,36,4,95.272,36.317,33.261,25.694,MEDIUM,16,0,297.0,0,0,1
2020,14,fp2,albon,37,4,93.104,34.88,32.85,25.374,MEDIUM,17,0,314.0,0,0,1
2020,14,fp2,albon,38,4,92.291,34.461,32.521,25.309,MEDIUM,18,0,308.0,0,0,1
2020,14,fp2,albon,39,4,93.012,34.206,32.726,26.08,MEDIUM,19,0,283.0,0,0,1
2020,14,fp2,albon,40,4,95.513,35.528,33.248,26.737,MEDIUM,20,0,317.0,0,0,1
2020,14,fp2,albon,41,4,122.403,42.906,40.098,39.399,MEDIUM,21,0,196.0,0,0,1
2020,14,fp2,albon,42,4,132.325,60.148,42.53,29.647,MEDIUM,22,0,268.0,0,0,0
2020,14,fp2,kvyat,1,1,,,41.778,29.081,HARD,1,1,271.0,0,0,0
2020,14,fp2,kvyat,2,1,103.265,38.588,37.187,27.49,HARD,2,1,285.0,1,0,1
2020,14,fp2,kvyat,3,1,101.085,38.19,35.65,27.245,HARD,3,1,304.0,1,0,1
2020,14,fp2,kvyat,4,1,97.878,36.5,34.587,26.791,HARD,4,1,300.0,1,0,1
2020,14,fp2,kvyat,5,1,96.896,36.312,34.301,26.283,HARD,5,1,303.0,1,0,1
2020,14,fp2,kvyat,6,1,96.058,35.884,34.038,26.136,HARD,6,1,309.0,1,0,1
2020,14,fp2,kvyat,7,1,99.096,37.666,34.96,26.47,HARD,7,1,297.0,0,0,1
2020,14,fp2,kvyat,8,1,95.532,35.439,33.892,26.201,HARD,8,1,310.0,1,0,1
2020,14,fp2,kvyat,9,1,100.899,35.805,35.002,30.092,HARD,9,1,286.0,0,0,1
2020,14,fp2,kvyat,10,1,97.356,35.991,35.004,26.361,HARD,10,1,299.0,0,0,1
2020,14,fp2,kvyat,11,1,95.379,35.465,33.697,26.217,HARD,11,1,281.0,1,0,1
2020,14,fp2,kvyat,12,1,98.857,35.615,35.323,27.919,HARD,12,1,267.0,0,0,1
2020,14,fp2,kvyat,13,1,98.156,36.314,35.409,26.433,HARD,13,1,301.0,0,0,1
2020,14,fp2,kvyat,14,1,95.066,35.221,33.465,26.38,HARD,14,1,300.0,1,0,1
2020,14,fp2,kvyat,15,1,101.219,36.156,35.168,29.895,HARD,15,1,243.0,0,0,0
2020,14,fp2,kvyat,16,2,,,36.381,26.842,SOFT,1,1,285.0,0,0,0
2020,14,fp2,kvyat,17,2,93.294,35.113,32.748,25.433,SOFT,2,1,313.0,1,0,1
2020,14,fp2,kvyat,18,2,91.366,34.247,32.1,25.019,SOFT,3,1,320.0,1,0,1
2020,14,fp2,kvyat,19,2,98.639,34.086,35.766,28.787,SOFT,4,1,238.0,0,0,1
2020,14,fp2,kvyat,20,2,91.469,33.71,32.038,25.721,SOFT,5,1,322.0,0,0,1
2020,14,fp2,kvyat,21,2,102.808,38.543,36.052,28.213,SOFT,6,1,275.0,0,0,1
2020,14,fp2,kvyat,22,2,90.5,33.691,31.686,25.123,SOFT,7,1,319.0,1,0,1
2020,14,fp2,kvyat,23,2,102.839,37.546,36.164,29.129,SOFT,8,1,190.0,0,0,1
2020,14,fp2,kvyat,24,2,90.53,33.362,31.882,25.286,SOFT,9,1,316.0,1,0,1
2020,14,fp2,kvyat,25,2,99.491,37.31,34.641,27.54,SOFT,10,1,284.0,0,0,1
2020,14,fp2,kvyat,26,2,89.689,33.232,31.568,24.889,SOFT,11,1,319.0,1,0,1
2020,14,fp2,kvyat,27,2,98.47,36.252,34.097,28.121,SOFT,12,1,272.0,0,0,0
2020,14,fp2,kvyat,28,3,,,35.378,27.213,,13,0,286.0,0,0,0
2020,14,fp2,kvyat,29,3,95.141,35.48,33.501,26.16,,14,0,293.0,0,0,1
2020,14,fp2,kvyat,30,3,94.768,35.075,33.177,26.516,,15,0,298.0,0,0,1
2020,14,fp2,kvyat,31,3,96.24,36.645,33.68,25.915,,16,0,295.0,0,0,1
2020,14,fp2,kvyat,32,3,96.697,36.12,33.994,26.583,,17,0,298.0,0,0,1
2020,14,fp2,kvyat,33,3,94.421,35.194,33.152,26.075,,18,0,298.0,0,0,1
2020,14,fp2,kvyat,34,3,94.356,34.933,33.05,26.373,,19,0,296.0,0,0,1
2020,14,fp2,kvyat,35,3,111.072,35.119,33.104,42.849,,20,0,301.0,0,0,1
2020,14,fp2,kvyat,36,3,97.505,36.999,33.871,26.635,,21,0,280.0,0,0,1
2020,14,fp2,kvyat,37,3,94.921,35.205,33.195,26.521,,22,0,290.0,0,0,1
2020,14,fp2,kvyat,38,3,94.486,34.853,33.285,26.348,,23,0,298.0,0,0,1
2020,14,fp2,kvyat,39,3,95.86,34.986,33.596,27.278,,24,0,303.0,0,0,1
2020,14,fp2,kvyat,40,3,96.758,35.12,34.526,27.112,,25,0,294.0,0,0,1
2020,14,fp2,kvyat,41,3,95.162,35.234,33.483,26.445,,26,0,298.0,0,0,1
2020,14,fp2,kvyat,42,3,118.051,36.818,37.351,43.882,,27,0,196.0,0,0,1
2020,14,fp2,kvyat,43,3,,78.354,47.363,30.352,,28,0,260.0,0,0,0
2020,14,fp2,ocon,1,1,,,41.978,32.219,HARD,1,1,238.0,0,0,0
2020,14,fp2,ocon,2,1,123.067,51.43,42.438,29.199,HARD,2,1,258.0,1,0,1
2020,14,fp2,ocon,3,1,111.248,40.507,42.1,28.641,HARD,3,1,249.0,1,0,1
2020,14,fp2,ocon,4,1,111.647,41.41,40.348,29.889,HARD,4,1,226.0,0,0,1
2020,14,fp2,ocon,5,1,108.597,39.827,38.593,30.177,HARD,5,1,260.0,1,0,1
2020,14,fp2,ocon,6,1,107.649,40.865,38.845,27.939,HARD,6,1,257.0,1,0,1
2020,14,fp2,ocon,7,1,105.811,38.494,38.615,28.702,HARD,7,1,247.0,1,0,1
2020,14,fp2,ocon,8,1,118.649,41.809,42.177,34.663,HARD,8,1,234.0,0,0,0
2020,14,fp2,ocon,9,2,,,37.951,28.119,SOFT,1,1,270.0,0,0,0
2020,14,fp2,ocon,10,2,101.401,37.218,35.433,28.75,SOFT,2,1,289.0,1,0,1
2020,14,fp2,ocon,11,2,97.117,36.45,34.645,26.022,SOFT,3,1,298.0,1,0,1
2020,14,fp2,ocon,12,2,97.115,35.849,34.028,27.238,SOFT,4,1,277.0,1,0,1
2020,14,fp2,ocon,13,2,94.894,35.446,33.51,25.938,SOFT,5,1,306.0,1,0,1
2020,14,fp2,ocon,14,2,104.257,36.562,35.904,31.791,SOFT,6,1,234.0,0,0,1
2020,14,fp2,ocon,15,2,94.109,35.088,33.096,25.925,SOFT,7,1,306.0,1,0,1
2020,14,fp2,ocon,16,2,105.252,38.021,39.265,27.966,SOFT,8,1,255.0,0,0,1
2020,14,fp2,ocon,17,2,94.195,34.73,33.419,26.046,SOFT,9,1,293.0,1,0,1
2020,14,fp2,ocon,18,2,98.755,37.179,34.195,27.381,SOFT,10,1,280.0,0,0,1
2020,14,fp2,ocon,19,2,93.643,34.769,32.961,25.913,SOFT,11,1,306.0,1,0,1
2020,14,fp2,ocon,20,2,92.446,34.136,32.464,25.846,SOFT,12,1,314.0,1,0,1
2020,14,fp2,ocon,21,2,116.259,42.491,39.644,34.124,SOFT,13,1,187.0,0,0,0
2020,14,fp2,ocon,22,3,,,37.085,27.799,SOFT,14,0,283.0,0,0,0
2020,14,fp2,ocon,23,3,96.384,36.162,34.189,26.033,SOFT,15,0,300.0,0,0,1
2020,14,fp2,ocon,24,3,100.993,35.034,38.62,27.339,SOFT,16,0,273.0,0,0,1
2020,14,fp2,ocon,25,3,93.122,34.73,32.859,25.533,SOFT,17,0,308.0,0,0,1
2020,14,fp2,ocon,26,3,91.443,34.004,32.214,25.225,SOFT,18,0,316.0,1,0,1
2020,14,fp2,ocon,27,3,101.102,38.074,36.291,26.737,SOFT,19,0,279.0,0,0,1
2020,14,fp2,ocon,28,3,91.38,33.7,32.422,25.258,SOFT,20,0,316.0,1,0,1
2020,14,fp2,ocon,29,3,104.343,41.06,35.839,27.444,SOFT,21,0,287.0,0,0,0
2020,14,fp2,ocon,30,4,,,35.896,26.411,SOFT,22,0,288.0,0,0,0
2020,14,fp2,ocon,31,4,96.283,35.801,34.114,26.368,SOFT,23,0,269.0,0,0,1
2020,14,fp2,ocon,32,4,94.966,35.546,33.411,26.009,SOFT,24,0,286.0,0,0,1
2020,14,fp2,ocon,33,4,97.127,35.026,32.956,29.145,SOFT,25,0,237.0,0,0,1
2020,14,fp2,ocon,34,4,93.156,34.751,32.724,25.681,SOFT,26,0,300.0,0,0,1
2020,14,fp2,ocon,35,4,111.215,38.011,36.083,37.121,SOFT,27,0,233.0,0,0,1
2020,14,fp2,ocon,36,4,128.048,59.911,37.017,31.12,SOFT,28,0,240.0,0,0,0
2020,14,fp2,max_verstappen,1,1,,,37.68,28.653,MEDIUM,1,1,264.0,0,0,0
2020,14,fp2,max_verstappen,2,1,97.158,36.476,34.664,26.018,MEDIUM,2,1,291.0,1,0,1
2020,14,fp2,max_verstappen,3,1,97.293,36.75,33.811,26.732,MEDIUM,3,1,280.0,0,0,1
2020,14,fp2,max_verstappen,4,1,93.648,34.671,33.11,25.867,MEDIUM,4,1,288.0,1,0,1
2020,14,fp2,max_verstappen,5,1,92.836,33.931,32.599,26.306,MEDIUM,5,1,283.0,1,0,1
2020,14,fp2,max_verstappen,6,1,97.897,37.374,33.079,27.444,MEDIUM,6,1,278.0,0,0,0
2020,14,fp2,max_verstappen,7,2,139.901,75.78,33.386,30.735,MEDIUM,7,0,249.0,0,0,0
2020,14,fp2,max_verstappen,8,2,91.934,33.995,32.329,25.61,MEDIUM,8,0,290.0,1,0,1
2020,14,fp2,max_verstappen,9,2,91.514,33.563,32.221,25.73,MEDIUM,9,0,302.0,1,0,1
2020,14,fp2,max_verstappen,10,2,105.475,39.352,38.02,28.103,MEDIUM,10,0,257.0,0,0,1
2020,14,fp2,max_verstappen,11,2,98.906,33.85,36.543,28.513,MEDIUM,11,0,285.0,0,0,0
2020,14,fp2,max_verstappen,12,3,,,36.366,26.489,SOFT,1,1,289.0,0,0,0
2020,14,fp2,max_verstappen,13,3,95.944,34.556,33.865,27.523,SOFT,2,1,278.0,0,0,1
2020,14,fp2,max_verstappen,14,3,89.941,33.339,31.698,24.904,SOFT,3,1,315.0,1,0,1
2020,14,fp2,max_verstappen,15,3,110.037,41.061,41.894,27.082,SOFT,4,1,282.0,0,0,1
2020,14,fp2,max_verstappen,16,3,89.37,33.084,31.482,24.804,SOFT,5,1,316.0,1,0,1
2020,14,fp2,max_verstappen,17,3,127.766,45.928,50.911,30.927,SOFT,6,1,254.0,0,0,1
2020,14,fp2,max_verstappen,18,3,88.984,32.944,31.317,24.723,SOFT,7,1,320.0,1,0,1
2020,14,fp2,max_verstappen,19,3,111.996,46.594,38.023,27.379,SOFT,8,1,260.0,0,0,1
2020,14,fp2,max_verstappen,20,3,88.33,32.743,31.116,24.471,SOFT,9,1,321.0,1,0,1
2020,14,fp2,max_verstappen,21,3,103.931,36.244,38.622,29.065,SOFT,10,1,241.0,0,0,0
2020,14,fp2,max_verstappen,22,4,,,34.213,28.556,SOFT,11,0,284.0,0,0,0
2020,14,fp2,max_verstappen,23,4,91.988,34.175,32.381,25.432,SOFT,12,0,297.0,0,0,1
2020,14,fp2,max_verstappen,24,4,93.821,34.915,33.107,25.799,SOFT,13,0,299.0,0,0,1
2020,14,fp2,max_verstappen,25,4,92.219,34.225,32.289,25.705,SOFT,14,0,299.0,0,0,1
2020,14,fp2,max_verstappen,26,4,92.864,34.726,32.496,25.642,SOFT,15,0,277.0,0,0,1
2020,14,fp2,max_verstappen,27,4,93.916,34.977,32.888,26.051,SOFT,16,0,285.0,0,0,1
2020,14,fp2,max_verstappen,28,4,94.296,35.184,32.969,26.143,SOFT,17,0,290.0,0,0,1
2020,14,fp2,max_verstappen,29,4,93.624,35.046,32.723,25.855,SOFT,18,0,295.0,0,0,1
2020,14,fp2,max_verstappen,30,4,92.229,34.088,32.395,25.746,SOFT,19,0,298.0,0,0,1
2020,14,fp2,max_verstappen,31,4,94.85,34.497,32.62,27.733,SOFT,20,0,298.0,0,0,0
2020,14,fp2,max_verstappen,32,5,119.205,54.49,33.69,31.025,MEDIUM,12,0,294.0,0,0,0
2020,14,fp2,max_verstappen,33,5,94.209,35.852,32.937,25.42,MEDIUM,13,0,300.0,0,0,1
2020,14,fp2,max_verstappen,34,5,91.676,33.954,32.083,25.639,MEDIUM,14,0,301.0,0,0,1
2020,14,fp2,max_verstappen,35,5,93.516,35.267,32.415,25.834,MEDIUM,15,0,325.0,0,0,1
2020,14,fp2,max_verstappen,36,5,119.648,36.666,42.92,40.062,MEDIUM,16,0,180.0,0,0,1
2020,14,fp2,max_verstappen,37,5,126.392,61.283,35.232,29.877,MEDIUM,17,0,251.0,0,0,0
2020,14,fp2,hamilton,1,1,,,46.833,28.968,MEDIUM,4,0,256.0,0,0,0
2020,14,fp2,hamilton,2,1,103.232,37.716,37.433,28.083,MEDIUM,5,0,312.0,1,0,1
2020,14,fp2,hamilton,3,1,99.05,36.528,35.32,27.202,MEDIUM,6,0,316.0,1,0,1
2020,14,fp2,hamilton,4,1,94.644,35.111,33.73,25.803,MEDIUM,7,0,310.0,1,0,1
2020,14,fp2,hamilton,5,1,97.429,35.695,34.202,27.532,MEDIUM,8,0,228.0,0,0,1
2020,14,fp2,hamilton,6,1,93.608,34.684,32.971,25.953,MEDIUM,9,0,290.0,1,0,1
2020,14,fp2,hamilton,7,1,99.574,37.445,34.268,27.861,MEDIUM,10,0,260.0,0,0,1
2020,14,fp2,hamilton,8,1,96.929,34.798,33.264,28.867,MEDIUM,11,0,268.0,0,0,1
2020,14,fp2,hamilton,9,1,92.275,34.358,32.61,25.307,MEDIUM,12,0,321.0,1,0,1
2020,14,fp2,hamilton,10,1,99.836,34.814,34.182,30.84,MEDIUM,13,0,233.0,0,0,1
2020,14,fp2,hamilton,11,1,95.694,34.465,34.539,26.69,MEDIUM,14,0,275.0,0,0,1
2020,14,fp2,hamilton,12,1,96.308,34.051,34.837,27.42,MEDIUM,15,0,261.0,0,0,1
2020,14,fp2,hamilton,13,1,91.508,33.955,32.331,25.222,MEDIUM,16,0,317.0,1,0,1
2020,14,fp2,hamilton,14,1,104.148,36.491,34.274,33.383,MEDIUM,17,0,191.0,0,0,1
2020,14,fp2,hamilton,15,1,103.109,38.036,35.959,29.114,MEDIUM,18,0,253.0,0,0,0
2020,14,fp2,hamilton,16,2,,,38.33,27.452,SOFT,1,1,253.0,0,0,0
2020,14,fp2,hamilton,17,2,99.759,36.135,34.717,28.907,SOFT,2,1,243.0,0,0,1
2020,14,fp2,hamilton,18,2,102.121,37.394,34.372,30.355,SOFT,3,1,244.0,0,0,1
2020,14,fp2,hamilton,19,2,89.902,33.668,31.686,24.548,SOFT,4,1,327.0,1,0,1
2020,14,fp2,hamilton,20,2,96.109,35.929,33.739,26.441,SOFT,5,1,265.0,0,0,1
2020,14,fp2,hamilton,21,2,89.274,32.976,31.416,24.882,SOFT,6,1,326.0,1,0,1
2020,14,fp2,hamilton,22,2,97.982,35.769,34.116,28.097,SOFT,7,1,243.0,0,0,1
2020,14,fp2,hamilton,23,2,89.25,33.072,31.471,24.707,SOFT,8,1,329.0,1,0,1
2020,14,fp2,hamilton,24,2,101.385,36.127,36.832,28.426,SOFT,9,1,267.0,0,0,1
2020,14,fp2,hamilton,25,2,89.18,33.031,31.461,24.688,SOFT,10,1,326.0,1,0,1
2020,14,fp2,hamilton,26,2,98.272,36.115,34.022,28.135,SOFT,11,1,241.0,0,0,0
2020,14,fp2,hamilton,27,3,,,36.731,26.815,SOFT,12,0,271.0,0,0,0
2020,14,fp2,hamilton,28,3,93.973,35.101,33.153,25.719,SOFT,13,0,299.0,0,0,1
2020,14,fp2,hamilton,29,3,92.627,34.528,32.689,25.41,SOFT,14,0,299.0,0,0,1
2020,14,fp2,hamilton,30,3,92.846,34.243,32.867,25.736,SOFT,15,0,295.0,0,0,1
