season,round,driver_id,lap,position,time,time_ms
2002,17,barrichello,41,2,1:36.956,96956
2002,17,raikkonen,41,3,1:40.739,100739
2002,17,ralf_schumacher,41,4,1:38.083,98083
2002,17,montoya,41,5,1:57.841,117841
2002,17,sato,41,6,1:38.423,98423
2002,17,button,41,7,1:39.331,99331
2002,17,heidfeld,41,8,1:40.684,100684
2002,17,salo,41,9,1:39.657,99657
2002,17,irvine,41,10,1:38.962,98962
2002,17,webber,41,11,1:41.693,101693
2002,17,michael_schumacher,42,1,1:37.759,97759
2002,17,barrichello,42,2,1:37.564,97564
2002,17,ralf_schumacher,42,3,1:37.335,97335
2002,17,raikkonen,42,4,1:57.905,117905
2002,17,montoya,42,5,1:37.370,97370
2002,17,sato,42,6,1:38.462,98462
2002,17,button,42,7,1:39.240,99240
2002,17,heidfeld,42,8,1:39.401,99401
2002,17,salo,42,9,1:40.993,100993
2002,17,irvine,42,10,1:38.829,98829
2002,17,webber,42,11,1:46.157,106157
2002,17,michael_schumacher,43,1,1:37.460,97460
2002,17,barrichello,43,2,1:37.697,97697
2002,17,ralf_schumacher,43,3,1:37.327,97327
2002,17,raikkonen,43,4,1:37.192,97192
2002,17,montoya,43,5,1:37.821,97821
2002,17,sato,43,6,1:38.293,98293
2002,17,button,43,7,1:38.890,98890
2002,17,heidfeld,43,8,1:39.753,99753
2002,17,salo,43,9,1:39.518,99518
2002,17,irvine,43,10,1:39.636,99636
2002,17,webber,43,11,1:42.240,102240
2002,17,michael_schumacher,44,1,1:37.533,97533
2002,17,barrichello,44,2,1:37.227,97227
2002,17,ralf_schumacher,44,3,1:37.910,97910
2002,17,raikkonen,44,4,1:37.417,97417
2002,17,montoya,44,5,1:37.708,97708
2002,17,sato,44,6,1:38.374,98374
2002,17,button,44,7,1:38.854,98854
2002,17,heidfeld,44,8,1:39.060,99060
2002,17,salo,44,9,1:39.626,99626
2002,17,irvine,44,10,1:39.377,99377
2002,17,webber,44,11,1:41.004,101004
2002,17,michael_schumacher,45,1,1:37.903,97903
2002,17,barrichello,45,2,1:37.534,97534
2002,17,ralf_schumacher,45,3,1:37.463,97463
2002,17,raikkonen,45,4,1:36.942,96942
2002,17,montoya,45,5,1:38.236,98236
2002,17,sato,45,6,1:38.772,98772
2002,17,button,45,7,1:41.083,101083
2002,17,heidfeld,45,8,1:39.565,99565
2002,17,salo,45,9,1:39.187,99187
2002,17,irvine,45,10,1:39.334,99334
2002,17,webber,45,11,1:43.161,103161
2002,17,michael_schumacher,46,1,1:38.194,98194
2002,17,barrichello,46,2,1:37.687,97687
2002,17,ralf_schumacher,46,3,1:37.737,97737
2002,17,raikkonen,46,4,1:36.848,96848
2002,17,montoya,46,5,1:38.116,98116
2002,17,sato,46,6,1:38.376,98376
2002,17,button,46,7,1:39.162,99162
2002,17,heidfeld,46,8,1:39.161,99161
2002,17,salo,46,9,1:39.401,99401
2002,17,irvine,46,10,1:41.280,101280
2002,17,webber,46,11,1:41.335,101335
2002,17,michael_schumacher,47,1,1:37.135,97135
2002,17,barrichello,47,2,1:38.964,98964
2002,17,ralf_schumacher,47,3,1:37.925,97925
2002,17,raikkonen,47,4,1:37.359,97359
2002,17,montoya,47,5,1:38.546,98546
2002,17,sato,47,6,1:38.604,98604
2002,17,button,47,7,1:39.103,99103
2002,17,heidfeld,47,8,1:41.038,101038
2002,17,salo,47,9,1:38.830,98830
2002,17,irvine,47,10,1:40.481,100481
2002,17,webber,47,11,1:41.637,101637
2002,17,michael_schumacher,48,1,1:37.729,97729
2002,17,barrichello,48,2,1:37.933,97933
2002,17,ralf_schumacher,48,3,1:37.222,97222
2002,17,raikkonen,48,4,1:42.509,102509
2002,17,montoya,48,5,1:38.495,98495
2002,17,sato,48,6,1:38.323,98323
2002,17,button,48,7,1:39.750,99750
2002,17,heidfeld,48,8,1:39.330,99330
2002,17,salo,48,9,1:38.952,98952
2002,17,irvine,48,10,1:41.755,101755
2002,17,webber,48,11,1:40.999,100999
2002,17,michael_schumacher,49,1,1:37.713,97713
2002,17,barrichello,49,2,1:38.377,98377
2002,17,raikkonen,49,3,1:38.830,98830
2002,17,montoya,49,4,1:38.862,98862
2002,17,sato,49,5,1:39.936,99936
2002,17,button,49,6,1:39.634,99634
2002,17,heidfeld,49,7,1:39.605,99605
2002,17,salo,49,8,1:39.530,99530
2002,17,irvine,49,9,1:40.657,100657
2002,17,webber,49,10,1:40.486,100486
2002,17,michael_schumacher,50,1,1:39.985,99985
2002,17,barrichello,50,2,1:38.490,98490
2002,17,raikkonen,50,3,1:37.610,97610
2002,17,montoya,50,4,1:38.508,98508
2002,17,sato,50,5,1:39.104,99104
2002,17,button,50,6,1:39.361,99361
2002,17,heidfeld,50,7,1:39.130,99130
2002,17,salo,50,8,1:39.747,99747
2002,17,irvine,50,9,1:41.492,101492
2002,17,webber,50,10,1:40.466,100466
2002,17,michael_schumacher,51,1,1:39.374,99374
2002,17,barrichello,51,2,1:38.835,98835
2002,17,raikkonen,51,3,1:37.606,97606
2002,17,montoya,51,4,1:39.585,99585
2002,17,sato,51,5,1:39.021,99021
2002,17,button,51,6,1:39.455,99455
2002,17,heidfeld,51,7,1:39.235,99235
2002,17,salo,51,8,1:40.294,100294
2002,17,irvine,51,9,1:40.337,100337
2002,17,webber,51,10,1:40.232,100232
2002,17,michael_schumacher,52,1,1:39.471,99471
2002,17,barrichello,52,2,1:38.122,98122
2002,17,raikkonen,52,3,1:38.174,98174
2002,17,montoya,52,4,1:40.178,100178
2002,17,sato,52,5,1:38.970,98970
2002,17,button,52,6,1:44.713,104713
2002,17,heidfeld,52,7,1:38.780,98780
2002,17,salo,52,8,1:41.633,101633
2002,17,irvine,52,9,1:42.923,102923
2002,17,michael_schumacher,53,1,1:49.431,109431
2002,17,barrichello,53,2,1:40.778,100778
2002,17,raikkonen,53,3,1:38.504,98504
2002,17,montoya,53,4,1:39.834,99834
2002,17,sato,53,5,1:40.542,100542
2003,1,michael_schumacher,1,1,1:43.478,103478
2003,1,barrichello,1,2,1:45.068,105068
2003,1,heidfeld,1,3,1:50.921,110921
2003,1,montoya,1,4,1:51.388,111388
2003,1,frentzen,1,5,1:52.134,112134
2003,1,button,1,6,1:52.505,112505
2003,1,villeneuve,1,7,1:52.916,112916
2003,1,alonso,1,8,1:53.403,113403
2003,1,trulli,1,9,1:55.163,115163
2003,1,coulthard,1,10,1:56.961,116961
2003,1,panis,1,11,1:57.579,117579
2003,1,wilson,1,12,1:57.867,117867
2003,1,ralf_schumacher,1,13,1:58.559,118559
2003,1,webber,1,14,1:59.221,119221
2003,1,firman,1,15,2:03.185,123185
2003,1,pizzonia,1,16,2:04.293,124293
2003,1,raikkonen,1,17,2:04.917,124917
2003,1,fisichella,1,18,2:06.625,126625
2003,1,matta,1,19,2:09.888,129888
2003,1,verstappen,1,20,2:11.555,131555
2003,1,michael_schumacher,2,1,1:37.629,97629
2003,1,barrichello,2,2,1:37.252,97252
2003,1,montoya,2,3,1:40.983,100983
2003,1,heidfeld,2,4,1:41.490,101490
2003,1,frentzen,2,5,1:41.207,101207
2003,1,button,2,6,1:41.808,101808
2003,1,villeneuve,2,7,1:42.410,102410
2003,1,alonso,2,8,1:41.947,101947
2003,1,trulli,2,9,1:42.215,102215
2003,1,wilson,2,10,1:42.637,102637
2003,1,panis,2,11,1:43.716,103716
2003,1,ralf_schumacher,2,12,1:43.781,103781
2003,1,webber,2,13,1:43.525,103525
2003,1,firman,2,14,1:43.874,103874
2003,1,raikkonen,2,15,1:45.144,105144
2003,1,pizzonia,2,16,1:46.557,106557
2003,1,fisichella,2,17,1:44.906,104906
2003,1,matta,2,18,1:46.612,106612
2003,1,verstappen,2,19,1:48.099,108099
2003,1,coulthard,2,20,2:06.390,126390
2003,1,michael_schumacher,3,1,1:36.956,96956
2003,1,barrichello,3,2,1:37.248,97248
2003,1,montoya,3,3,1:37.725,97725
2003,1,frentzen,3,4,1:40.203,100203
2003,1,heidfeld,3,5,1:42.116,102116
2003,1,alonso,3,6,1:40.249,100249
2003,1,button,3,7,1:41.342,101342
2003,1,villeneuve,3,8,1:41.434,101434
2003,1,trulli,3,9,1:39.384,99384
2003,1,panis,3,10,1:39.651,99651
2003,1,wilson,3,11,1:40.473,100473
2003,1,ralf_schumacher,3,12,1:39.109,99109
2003,1,webber,3,13,1:39.098,99098
2003,1,firman,3,14,1:39.187,99187
2003,1,raikkonen,3,15,1:37.937,97937
2003,1,pizzonia,3,16,1:40.442,100442
2003,1,fisichella,3,17,1:40.193,100193
2003,1,matta,3,18,1:41.299,101299
2003,1,verstappen,3,19,1:42.599,102599
2003,1,coulthard,3,20,1:42.318,102318
2003,1,michael_schumacher,4,1,1:37.190,97190
2003,1,barrichello,4,2,1:37.168,97168
2003,1,montoya,4,3,1:34.663,94663
2003,1,frentzen,4,4,1:38.973,98973
2003,1,alonso,4,5,1:37.048,97048
2003,1,heidfeld,4,6,1:41.467,101467
2003,1,trulli,4,7,1:39.517,99517
2003,1,button,4,8,1:41.868,101868
2003,1,panis,4,9,1:37.938,97938
2003,1,ralf_schumacher,4,10,1:37.795,97795
2003,1,webber,4,11,1:37.736,97736
2003,1,wilson,4,12,1:42.955,102955
2003,1,firman,4,13,1:37.694,97694
2003,1,raikkonen,4,14,1:36.111,96111
2003,1,pizzonia,4,15,1:36.709,96709
2003,1,fisichella,4,16,1:36.661,96661
2003,1,matta,4,17,1:38.227,98227
2003,1,coulthard,4,18,1:36.308,96308
2003,1,verstappen,4,19,1:40.985,100985
2003,1,villeneuve,4,20,2:06.658,126658
2003,1,michael_schumacher,5,1,1:36.426,96426
2003,1,barrichello,5,2,1:37.086,97086
2003,1,montoya,5,3,1:33.619,93619
2003,1,alonso,5,4,1:33.596,93596
2003,1,frentzen,5,5,1:40.609,100609
2003,1,trulli,5,6,1:38.208,98208
2003,1,ralf_schumacher,5,7,1:37.054,97054
2003,1,heidfeld,5,8,1:42.231,102231
2003,1,webber,5,9,1:38.708,98708
2003,1,panis,5,10,1:39.570,99570
2003,1,firman,5,11,1:37.000,97000
2003,1,raikkonen,5,12,1:37.632,97632
2003,1,wilson,5,13,1:41.224,101224
2003,1,fisichella,5,14,1:37.403,97403
2003,1,pizzonia,5,15,1:38.940,98940
2003,1,matta,5,16,1:35.821,95821
2003,1,coulthard,5,17,1:33.070,93070
2003,1,button,5,18,2:05.251,125251
2003,1,verstappen,5,19,1:40.645,100645
2003,1,villeneuve,5,20,1:40.876,100876
2003,1,michael_schumacher,6,1,1:36.441,96441
2003,1,montoya,6,2,1:33.562,93562
2003,1,alonso,6,3,1:32.712,92712
2003,1,trulli,6,4,1:36.632,96632
2003,1,ralf_schumacher,6,5,1:35.156,95156
2003,1,webber,6,6,1:33.631,93631
2003,1,panis,6,7,1:33.977,93977
2003,1,firman,6,8,1:36.644,96644
2003,1,raikkonen,6,9,1:37.012,97012
2003,1,heidfeld,6,10,1:40.532,100532
2003,1,fisichella,6,11,1:33.563,93563
2003,1,pizzonia,6,12,1:37.447,97447
2003,1,matta,6,13,1:34.963,94963
2003,1,wilson,6,14,1:41.809,101809
2003,1,coulthard,6,15,1:32.569,92569
2003,1,frentzen,6,16,2:04.194,124194
2003,1,villeneuve,6,17,1:33.891,93891
2003,1,button,6,18,1:39.732,99732
2003,1,verstappen,6,19,1:40.098,100098
2003,1,montoya,7,1,1:32.319,92319
2003,1,alonso,7,2,1:31.973,91973
2003,1,trulli,7,3,1:32.832,92832
2003,1,ralf_schumacher,7,4,1:33.238,93238
2003,1,webber,7,5,1:33.179,93179
2003,1,panis,7,6,1:32.912,92912
2003,1,raikkonen,7,7,1:34.438,94438
2003,1,michael_schumacher,7,8,2:06.692,126692
2003,1,fisichella,7,9,1:38.583,98583
2003,1,pizzonia,7,10,1:35.254,95254
2003,1,matta,7,11,1:33.753,93753
2003,1,coulthard,7,12,1:33.637,93637
2003,1,wilson,7,13,1:40.505,100505
2003,1,villeneuve,7,14,1:32.643,92643
2003,1,button,7,15,1:34.473,94473
2003,1,frentzen,7,16,1:41.361,101361
2003,1,verstappen,7,17,1:38.489,98489
2003,1,heidfeld,7,18,2:05.253,125253
2003,1,montoya,8,1,1:31.107,91107
2003,1,alonso,8,2,1:30.164,90164
2003,1,trulli,8,3,1:32.747,92747
2003,1,ralf_schumacher,8,4,1:32.474,92474
2003,1,webber,8,5,1:34.142,94142
2003,1,raikkonen,8,6,1:33.171,93171
2003,1,michael_schumacher,8,7,1:41.899,101899
2003,1,coulthard,8,8,1:37.437,97437
2003,1,panis,8,9,2:00.442,120442
2003,1,villeneuve,8,10,1:36.779,96779
2003,1,button,8,11,1:39.478,99478
2003,1,fisichella,8,12,1:59.716,119716
2003,1,frentzen,8,13,1:40.614,100614
2003,1,verstappen,8,14,1:40.651,100651
2003,1,pizzonia,8,15,2:05.896,125896
2003,1,wilson,8,16,2:04.496,124496
2003,1,heidfeld,8,17,1:50.006,110006
2003,1,montoya,9,1,2:46.999,166999
2003,1,alonso,9,2,2:41.947,161947
2003,1,trulli,9,3,2:27.560,147560
2003,1,ralf_schumacher,9,4,2:28.387,148387
2003,1,webber,9,5,2:27.156,147156
2003,1,raikkonen,9,6,2:21.190,141190
2003,1,michael_schumacher,9,7,2:12.018,132018
2003,1,coulthard,9,8,2:11.164,131164
2003,1,villeneuve,9,9,2:03.946,123946
2003,1,panis,9,10,2:06.657,126657
2003,1,button,9,11,1:57.929,117929
2003,1,frentzen,9,12,1:56.338,116338
2003,1,fisichella,9,13,1:58.649,118649
2003,1,verstappen,9,14,1:53.807,113807
2003,1,pizzonia,9,15,1:54.099,114099
2003,1,heidfeld,9,16,1:46.794,106794
2003,1,wilson,9,17,1:49.652,109652
2003,1,montoya,10,1,2:38.623,158623
2003,1,trulli,10,2,2:37.864,157864
2003,1,ralf_schumacher,10,3,2:37.324,157324
2003,1,webber,10,4,2:37.985,157985
2003,1,raikkonen,10,5,2:38.043,158043
2003,1,michael_schumacher,10,6,2:38.278,158278
2003,1,coulthard,10,7,2:38.259,158259
2003,1,villeneuve,10,8,2:37.934,157934
2003,1,panis,10,9,2:38.012,158012
2003,1,button,10,10,2:36.992,156992
2003,1,frentzen,10,11,2:36.430,156430
2003,1,fisichella,10,12,2:36.446,156446
2003,1,verstappen,10,13,2:36.679,156679
2003,1,pizzonia,10,14,2:35.140,155140
2003,1,heidfeld,10,15,2:34.751,154751
2003,1,wilson,10,16,2:35.069,155069
2003,1,alonso,10,17,2:58.163,178163
2003,1,montoya,11,1,2:30.891,150891
2003,1,trulli,11,2,2:30.203,150203
2003,1,ralf_schumacher,11,3,2:30.064,150064
2003,1,webber,11,4,2:29.685,149685
2003,1,raikkonen,11,5,2:28.653,148653
2003,1,michael_schumacher,11,6,2:28.124,148124
2003,1,coulthard,11,7,2:27.526,147526
2003,1,villeneuve,11,8,2:28.515,148515
2003,1,panis,11,9,2:27.883,147883
2003,1,button,11,10,2:27.546,147546
2003,1,frentzen,11,11,2:28.234,148234
2003,1,fisichella,11,12,2:27.819,147819
2003,1,verstappen,11,13,2:28.799,148799
2003,1,pizzonia,11,14,2:28.200,148200
2003,1,heidfeld,11,15,2:28.791,148791
2003,1,wilson,11,16,2:28.001,148001
2003,1,alonso,11,17,2:23.647,143647
2003,1,montoya,12,1,1:30.844,90844
2003,1,trulli,12,2,1:31.996,91996
2003,1,ralf_schumacher,12,3,1:31.943,91943
2003,1,raikkonen,12,4,1:31.553,91553
2003,1,michael_schumacher,12,5,1:31.480,91480
2003,1,webber,12,6,1:33.671,93671
2003,1,coulthard,12,7,1:32.827,92827
2003,1,villeneuve,12,8,1:31.693,91693
2003,1,button,12,9,1:32.002,92002
2003,1,panis,12,10,1:33.544,93544
2003,1,frentzen,12,11,1:33.985,93985
2003,1,fisichella,12,12,1:34.272,94272
2003,1,verstappen,12,13,1:35.496,95496
2003,1,pizzonia,12,14,1:36.057,96057
2003,1,heidfeld,12,15,1:35.231,95231
2003,1,wilson,12,16,1:35.318,95318
2003,1,alonso,12,17,1:35.669,95669
2003,1,montoya,13,1,1:29.415,89415
2003,1,trulli,13,2,1:30.629,90629
2003,1,ralf_schumacher,13,3,1:30.476,90476
2003,1,raikkonen,13,4,1:30.451,90451
2003,1,michael_schumacher,13,5,1:30.026,90026
2003,1,webber,13,6,1:30.053,90053
2003,1,coulthard,13,7,1:30.469,90469
2003,1,villeneuve,13,8,1:31.172,91172
2003,1,button,13,9,1:30.667,90667
2003,1,panis,13,10,1:31.014,91014
2003,1,frentzen,13,11,1:31.922,91922
2003,1,fisichella,13,12,1:31.983,91983
2003,1,verstappen,13,13,1:34.412,94412
2003,1,pizzonia,13,14,1:33.600,93600
2003,1,wilson,13,15,1:33.139,93139
2003,1,heidfeld,13,16,1:34.609,94609
2003,1,alonso,13,17,1:34.396,94396
2003,1,montoya,14,1,1:28.692,88692
2003,1,trulli,14,2,1:30.334,90334
2003,1,ralf_schumacher,14,3,1:30.361,90361
2003,1,raikkonen,14,4,1:30.195,90195
2003,1,michael_schumacher,14,5,1:30.177,90177
2003,1,webber,14,6,1:29.697,89697
2003,1,coulthard,14,7,1:30.483,90483
2003,1,villeneuve,14,8,1:30.193,90193
2003,1,button,14,9,1:30.441,90441
2003,1,panis,14,10,1:31.103,91103
2003,1,frentzen,14,11,1:32.338,92338
2003,1,fisichella,14,12,1:32.426,92426
2003,1,verstappen,14,13,1:34.058,94058
2003,1,pizzonia,14,14,1:34.122,94122
2003,1,wilson,14,15,1:33.865,93865
2003,1,heidfeld,14,16,1:33.519,93519
2003,1,alonso,14,17,1:33.485,93485
2003,1,montoya,15,1,1:28.129,88129
2003,1,trulli,15,2,1:29.749,89749
2003,1,ralf_schumacher,15,3,1:29.772,89772
2003,1,raikkonen,15,4,1:29.948,89948
2003,1,michael_schumacher,15,5,1:29.952,89952
2003,1,webber,15,6,1:30.001,90001
2003,1,coulthard,15,7,1:29.419,89419
2003,1,villeneuve,15,8,1:30.498,90498
2003,1,button,15,9,1:30.612,90612
2003,1,panis,15,10,1:30.779,90779
2003,1,frentzen,15,11,1:32.194,92194
2003,1,fisichella,15,12,1:32.691,92691
2003,1,verstappen,15,13,1:33.870,93870
2003,1,wilson,15,14,1:33.514,93514
2003,1,pizzonia,15,15,1:34.535,94535
2003,1,heidfeld,15,16,1:34.433,94433
2003,1,alonso,15,17,1:34.484,94484
2003,1,montoya,16,1,1:29.023,89023
2003,1,trulli,16,2,1:29.862,89862
2003,1,ralf_schumacher,16,3,1:29.943,89943
2003,1,raikkonen,16,4,1:29.882,89882
2003,1,michael_schumacher,16,5,1:29.822,89822
2003,1,coulthard,16,6,1:29.922,89922
2003,1,villeneuve,16,7,1:30.858,90858
2003,1,button,16,8,1:30.401,90401
2003,1,panis,16,9,1:31.110,91110
2003,1,frentzen,16,10,1:32.216,92216
2003,1,fisichella,16,11,1:32.048,92048
2003,1,verstappen,16,12,1:33.566,93566
2003,1,wilson,16,13,1:33.522,93522
2003,1,pizzonia,16,14,1:33.488,93488
2003,1,heidfeld,16,15,1:33.585,93585
2003,1,alonso,16,16,1:33.306,93306
2003,1,raikkonen,17,1,1:30.167,90167
2003,1,michael_schumacher,17,2,1:30.776,90776
2003,1,coulthard,17,3,1:31.007,91007
2003,1,villeneuve,17,4,1:30.998,90998
2003,1,button,17,5,1:31.255,91255
2003,1,panis,17,6,1:32.426,92426
2003,1,montoya,17,7,1:53.900,113900
2003,1,frentzen,17,8,1:33.387,93387
2003,1,fisichella,17,9,1:33.409,93409
2003,1,trulli,17,10,1:55.976,115976
2003,1,verstappen,17,11,1:35.638,95638
2003,1,pizzonia,17,12,1:38.007,98007
2003,1,ralf_schumacher,17,13,2:09.808,129808
2003,1,heidfeld,17,14,1:40.872,100872
2003,1,alonso,17,15,1:42.040,102040
2003,1,raikkonen,18,1,2:31.716,151716
2003,1,michael_schumacher,18,2,2:32.569,152569
2003,1,coulthard,18,3,2:31.400,151400
2003,1,villeneuve,18,4,2:28.980,148980
2003,1,button,18,5,2:29.024,149024
2003,1,panis,18,6,2:25.948,145948
2003,1,montoya,18,7,2:22.990,142990
2003,1,frentzen,18,8,2:19.570,139570
2003,1,fisichella,18,9,2:19.315,139315
2003,1,trulli,18,10,2:16.776,136776
2003,1,verstappen,18,11,2:08.989,128989
2003,1,pizzonia,18,12,2:07.089,127089
2003,1,heidfeld,18,13,2:04.247,124247
2003,1,alonso,18,14,2:03.179,123179
2003,1,ralf_schumacher,18,15,2:07.260,127260
2003,1,raikkonen,19,1,2:35.378,155378
2003,1,michael_schumacher,19,2,2:35.475,155475
2003,1,coulthard,19,3,2:35.654,155654
2003,1,villeneuve,19,4,2:35.382,155382
2003,1,button,19,5,2:35.009,155009
2003,1,panis,19,6,2:34.924,154924
2003,1,montoya,19,7,2:34.909,154909
2003,1,frentzen,19,8,2:34.529,154529
2003,1,fisichella,19,9,2:34.548,154548
2003,1,trulli,19,10,2:35.430,155430
2003,1,verstappen,19,11,2:35.329,155329
2003,1,pizzonia,19,12,2:34.723,154723
2003,1,heidfeld,19,13,2:34.806,154806
2003,1,alonso,19,14,2:34.814,154814
2003,1,ralf_schumacher,19,15,2:34.933,154933
2003,1,raikkonen,20,1,2:27.629,147629
2003,1,michael_schumacher,20,2,2:26.894,146894
2003,1,coulthard,20,3,2:25.995,145995
2003,1,villeneuve,20,4,2:26.452,146452
2003,1,button,20,5,2:26.195,146195
2003,1,panis,20,6,2:25.590,145590
2003,1,montoya,20,7,2:25.276,145276
2003,1,frentzen,20,8,2:25.789,145789
2003,1,fisichella,20,9,2:25.433,145433
2003,1,trulli,20,10,2:23.810,143810
2003,1,verstappen,20,11,2:24.366,144366
2003,1,pizzonia,20,12,2:23.739,143739
2003,1,heidfeld,20,13,2:23.361,143361
2003,1,alonso,20,14,2:23.057,143057
2003,1,ralf_schumacher,20,15,2:22.273,142273
2003,1,raikkonen,21,1,1:29.200,89200
2003,1,michael_schumacher,21,2,1:29.108,89108
2003,1,coulthard,21,3,1:30.836,90836
2003,1,villeneuve,21,4,1:30.759,90759
2003,1,button,21,5,1:31.038,91038
2003,1,montoya,21,6,1:31.555,91555
2003,1,panis,21,7,1:32.590,92590
2003,1,frentzen,21,8,1:32.658,92658
2003,1,fisichella,21,9,1:32.885,92885
2003,1,trulli,21,10,1:33.801,93801
2003,1,verstappen,21,11,1:34.397,94397
2003,1,pizzonia,21,12,1:34.895,94895
2003,1,alonso,21,13,1:35.745,95745
2003,1,ralf_schumacher,21,14,1:42.773,102773
2003,1,raikkonen,22,1,1:29.161,89161
2003,1,michael_schumacher,22,2,1:28.394,88394
2003,1,coulthard,22,3,1:29.102,89102
2003,1,villeneuve,22,4,1:30.055,90055
2003,1,button,22,5,1:29.989,89989
2003,1,montoya,22,6,1:29.835,89835
2003,1,panis,22,7,1:30.543,90543
2003,1,frentzen,22,8,1:31.069,91069
2003,1,fisichella,22,9,1:31.228,91228
2003,1,trulli,22,10,1:31.761,91761
2003,1,verstappen,22,11,1:32.711,92711
2003,1,pizzonia,22,12,1:33.056,93056
2003,1,alonso,22,13,1:31.627,91627
2003,1,ralf_schumacher,22,14,1:31.315,91315
2003,1,raikkonen,23,1,1:29.528,89528
2003,1,michael_schumacher,23,2,1:29.607,89607
2003,1,coulthard,23,3,1:29.009,89009
2003,1,villeneuve,23,4,1:29.785,89785
2003,1,button,23,5,1:29.865,89865
2003,1,montoya,23,6,1:30.105,90105
2003,1,panis,23,7,1:29.694,89694
2003,1,frentzen,23,8,1:30.766,90766
2003,1,fisichella,23,9,1:30.608,90608
2003,1,trulli,23,10,1:31.384,91384
2003,1,verstappen,23,11,1:32.452,92452
2003,1,pizzonia,23,12,1:32.316,92316
2003,1,alonso,23,13,1:32.243,92243
2003,1,ralf_schumacher,23,14,1:30.462,90462
2003,1,raikkonen,24,1,1:28.390,88390
2003,1,michael_schumacher,24,2,1:28.378,88378
2003,1,coulthard,24,3,1:28.604,88604
2003,1,villeneuve,24,4,1:30.340,90340
2003,1,button,24,5,1:30.244,90244
2003,1,montoya,24,6,1:30.225,90225
2003,1,panis,24,7,1:29.955,89955
2003,1,frentzen,24,8,1:30.455,90455
2003,1,fisichella,24,9,1:30.623,90623
2003,1,trulli,24,10,1:31.225,91225
2003,1,verstappen,24,11,1:32.720,92720
2003,1,pizzonia,24,12,1:32.328,92328
2003,1,alonso,24,13,1:32.257,92257
2003,1,ralf_schumacher,24,14,1:30.637,90637
2003,1,raikkonen,25,1,1:28.509,88509
2003,1,michael_schumacher,25,2,1:28.526,88526
2003,1,coulthard,25,3,1:28.591,88591
2003,1,montoya,25,4,1:30.061,90061
2003,1,panis,25,5,1:30.152,90152
2003,1,frentzen,25,6,1:30.209,90209
2003,1,fisichella,25,7,1:30.314,90314
2003,1,trulli,25,8,1:31.348,91348
2003,1,verstappen,25,9,1:32.563,92563
2003,1,pizzonia,25,10,1:32.871,92871
2003,1,alonso,25,11,1:34.146,94146
2003,1,ralf_schumacher,25,12,1:31.412,91412
2003,1,villeneuve,25,13,1:59.053,119053
2003,1,button,25,14,2:12.197,132197
2003,1,raikkonen,26,1,1:28.364,88364
2003,1,michael_schumacher,26,2,1:28.744,88744
2003,1,coulthard,26,3,1:28.499,88499
2003,1,montoya,26,4,1:29.667,89667
2003,1,panis,26,5,1:29.716,89716
2003,1,frentzen,26,6,1:30.501,90501
2003,1,fisichella,26,7,1:30.342,90342
2003,1,trulli,26,8,1:31.491,91491
2003,1,verstappen,26,9,1:32.226,92226
2003,1,pizzonia,26,10,1:31.914,91914
2003,1,alonso,26,11,1:30.755,90755
2003,1,ralf_schumacher,26,12,1:30.604,90604
2003,1,villeneuve,26,13,1:35.824,95824
2003,1,button,26,14,1:35.722,95722
2003,1,raikkonen,27,1,1:28.180,88180
2003,1,michael_schumacher,27,2,1:27.759,87759
2003,1,coulthard,27,3,1:28.622,88622
2003,1,montoya,27,4,1:29.457,89457
2003,1,panis,27,5,1:29.724,89724
2003,1,frentzen,27,6,1:30.479,90479
2003,1,fisichella,27,7,1:30.309,90309
2003,1,trulli,27,8,1:31.624,91624
2003,1,verstappen,27,9,1:32.268,92268
2003,1,pizzonia,27,10,1:32.465,92465
2003,1,alonso,27,11,1:32.534,92534
2003,1,ralf_schumacher,27,12,1:32.181,92181
2003,1,villeneuve,27,13,1:31.102,91102
2003,1,button,27,14,1:30.377,90377
2003,1,raikkonen,28,1,1:28.342,88342
2003,1,michael_schumacher,28,2,1:28.397,88397
2003,1,coulthard,28,3,1:28.272,88272
2003,1,montoya,28,4,1:29.066,89066
2003,1,panis,28,5,1:32.897,92897
2003,1,frentzen,28,6,1:29.827,89827
2003,1,fisichella,28,7,1:30.043,90043
2003,1,trulli,28,8,1:31.254,91254
2003,1,verstappen,28,9,1:32.196,92196
