season,round,position,position_text,classification,status,points,grid,laps,fastest_lap_rank,fastest_lap_number,fastest_lap_time,fastest_lap_speed
2023,17,4,4,classified,Finished,12,2,57,5,35,1:25.770,227.450
2023,17,5,5,classified,Finished,10,5,57,4,57,1:24.992,229.532
2023,17,6,6,classified,Finished,8,4,57,6,57,1:26.045,226.723
2023,17,7,7,classified,Finished,6,8,57,11,42,1:26.450,225.661
2023,17,8,8,classified,Finished,4,9,57,13,54,1:26.652,225.135
2023,17,9,9,classified,Finished,2,19,57,9,54,1:26.323,225.993
2023,17,10,10,classified,Finished,1,20,57,7,50,1:26.220,226.263
2023,17,11,11,classified,Finished,0,16,57,10,55,1:26.352,225.917
2023,17,12,12,classified,Finished,0,7,57,8,49,1:26.310,226.027
2023,17,13,13,classified,Finished,0,13,57,14,57,1:26.666,225.098
2023,17,14,14,classified,Lapped,0,18,56,15,46,1:27.067,224.061
2023,17,15,15,classified,Lapped,0,11,56,17,55,1:27.174,223.786
2023,17,16,16,classified,Lapped,0,14,56,12,45,1:26.489,225.559
2023,17,17,17,classified,Lapped,0,17,56,16,54,1:27.113,223.943
2023,17,18,R,retired,Retired,0,15,40,18,31,1:27.983,221.729
2023,17,19,R,retired,Retired,0,3,0,,,,
2023,17,20,W,withdrawn,Did not start,0,12,0,,,,
2023,18,1,1,classified,Finished,25,6,56,9,40,1:40.028,198.412
2023,18,2,2,classified,Finished,18,2,56,8,39,1:39.985,198.497
2023,18,3,3,classified,Finished,15,4,56,10,51,1:40.034,198.400
2023,18,4,4,classified,Finished,12,9,56,5,40,1:39.737,198.991
2023,18,5,5,classified,Finished,10,5,56,3,48,1:39.393,199.680
2023,18,6,6,classified,Finished,8,7,56,11,47,1:40.412,197.653
2023,18,7,7,classified,Finished,6,20,56,6,48,1:39.908,198.650
2023,18,8,8,classified,Finished,5,11,56,1,56,1:38.139,202.231
2023,18,9,9,classified,Finished,2,15,56,15,48,1:41.318,
2023,18,10,10,classified,Finished,1,16,56,14,34,1:41.238,196.041
2023,18,11,11,classified,Finished,0,18,56,12,45,1:40.925,196.648
2023,18,12,12,classified,Finished,0,13,56,18,54,1:41.972,194.629
2023,18,13,13,classified,Lapped,0,12,55,17,51,1:41.879,194.807
2023,18,14,14,classified,Lapped,0,17,55,16,41,1:41.506,195.523
2023,18,15,15,classified,Lapped,0,14,55,2,49,1:39.366,199.734
2023,18,16,R,retired,Retired,0,19,49,7,47,1:39.954,198.559
2023,18,17,R,retired,Retired,0,10,10,19,5,1:42.705,193.240
2023,18,18,R,retired,Retired,0,8,6,20,2,1:44.789,189.397
2023,18,19,19,classified,Disqualified,0,3,56,4,42,1:39.582,199.301
2023,18,20,20,classified,Disqualified,0,1,56,13,38,1:41.025,
2023,19,1,1,classified,Finished,25,3,71,2,40,1:21.644,189.780
2023,19,2,2,classified,Finished,19,6,71,1,71,1:21.334,190.503
2023,19,3,3,classified,Finished,15,1,71,4,38,1:22.332,188.194
2023,19,4,4,classified,Finished,12,2,71,6,57,1:22.539,187.722
2023,19,5,5,classified,Finished,10,17,71,3,71,1:21.944,189.085
2023,19,6,6,classified,Finished,8,8,71,10,38,1:22.780,187.175
2023,19,7,7,classified,Finished,6,4,71,7,66,1:22.679,187.404
2023,19,8,8,classified,Finished,4,7,71,8,53,1:22.760,187.220
2023,19,9,9,classified,Finished,2,14,71,9,65,1:22.773,187.191
2023,19,10,10,classified,Finished,1,15,71,11,66,1:22.976,186.733
2023,19,11,11,classified,Finished,0,11,71,16,43,1:23.230,186.163
2023,19,12,12,classified,Finished,0,18,71,5,11,1:22.501,187.808
2023,19,13,13,classified,Finished,0,12,71,15,43,1:23.222,186.181
2023,19,14,14,classified,Finished,0,10,71,19,39,1:23.567,185.412
2023,19,15,15,classified,Finished,0,9,71,14,43,1:23.166,186.306
2023,19,16,16,classified,Retired,0,19,70,12,24,1:23.003,186.672
2023,19,17,17,classified,Collision damage,0,0,66,17,43,1:23.257,186.103
2023,19,18,W,withdrawn,Withdrew,0,13,47,18,40,1:23.531,185.492
2023,19,19,R,retired,Accident,0,16,31,13,25,1:23.146,186.351
2023,19,20,R,retired,Collision damage,0,5,1,,,,
2023,20,1,1,classified,Finished,25,1,71,2,68,1:13.422,211.277
2023,20,2,2,classified,Finished,19,6,71,1,61,1:12.486,214.005
2023,20,3,3,classified,Finished,15,4,71,10,54,1:14.442,208.382
2023,20,4,4,classified,Finished,12,9,71,5,55,1:14.124,209.276
2023,20,5,5,classified,Finished,10,3,71,4,67,1:14.007,209.607
2023,20,6,6,classified,Finished,8,7,71,9,59,1:14.406,208.483
2023,20,7,7,classified,Finished,6,15,71,11,48,1:14.521,208.161
2023,20,8,8,classified,Finished,4,5,71,12,59,1:14.739,207.554
2023,20,9,9,classified,Finished,2,16,71,7,64,1:14.231,208.974
2023,20,10,10,classified,Lapped,1,14,70,6,53,1:14.206,209.045
2023,20,11,11,classified,Lapped,0,19,70,16,51,1:15.738,204.816
2023,20,12,12,classified,Lapped,0,11,70,14,66,1:15.036,206.732
2023,20,13,13,classified,Lapped,0,17,70,3,68,1:13.866,210.007
2023,20,14,14,classified,Lapped,0,10,69,8,66,1:14.310,208.752
2023,20,15,R,retired,Retired,0,8,57,13,55,1:14.934,207.014
2023,20,16,R,retired,Retired,0,18,39,15,20,1:15.731,204.835
2023,20,17,R,retired,Retired,0,20,22,17,17,1:16.232,203.489
2023,20,18,R,retired,Retired,0,12,0,,,,
2023,20,19,R,retired,Retired,0,13,0,,,,
2023,20,20,W,withdrawn,Did not start,0,2,0,,,,
2023,21,1,1,classified,Finished,25,2,50,2,44,1:35.614,233.476
2023,21,2,2,classified,Finished,18,1,50,3,50,1:35.669,233.342
2023,21,3,3,classified,Finished,15,11,50,5,40,1:35.939,232.685
2023,21,4,4,classified,Finished,12,16,50,10,47,1:36.637,231.004
2023,21,5,5,classified,Finished,10,19,50,9,45,1:36.584,231.131
2023,21,6,6,classified,Finished,8,12,50,6,47,1:35.984,232.576
2023,21,7,7,classified,Finished,6,10,50,4,48,1:35.716,233.227
2023,21,8,8,classified,Finished,4,3,50,7,44,1:36.071,232.365
2023,21,9,9,classified,Finished,2,9,50,8,42,1:36.559,231.191
2023,21,10,10,classified,Finished,2,18,50,1,47,1:35.490,233.779
2023,21,11,11,classified,Finished,0,4,50,11,37,1:36.913,230.346
2023,21,12,12,classified,Finished,0,5,50,13,50,1:37.357,229.296
2023,21,13,13,classified,Finished,0,8,50,15,50,1:37.455,229.065
2023,21,14,14,classified,Finished,0,14,50,12,50,1:37.108,229.884
2023,21,15,15,classified,Finished,0,17,50,14,32,1:37.375,229.253
2023,21,16,16,classified,Finished,0,6,50,19,32,1:37.740,228.397
2023,21,17,17,classified,Finished,0,7,50,16,49,1:37.562,228.814
2023,21,18,18,classified,Retired,0,20,46,18,45,1:37.587,228.755
2023,21,19,19,classified,Retired,0,13,45,17,43,1:37.565,228.807
2023,21,20,R,retired,Retired,0,15,2,20,2,1:59.327,187.079
2023,22,1,1,classified,Finished,26,1,58,1,45,1:26.993,218.541
2023,22,2,2,classified,Finished,18,2,58,8,44,1:28.199,215.553
2023,22,3,3,classified,Finished,15,4,58,7,45,1:28.187,215.582
2023,22,4,4,classified,Finished,12,9,58,2,44,1:27.493,217.292
2023,22,5,5,classified,Finished,10,5,58,6,45,1:28.164,215.639
2023,22,6,6,classified,Finished,8,3,58,5,38,1:28.138,215.702
2023,22,7,7,classified,Finished,6,7,58,9,42,1:28.256,215.414
2023,22,8,8,classified,Finished,4,6,58,16,55,1:29.256,213.000
2023,22,9,9,classified,Finished,2,11,58,10,52,1:28.372,215.131
2023,22,10,10,classified,Finished,1,13,58,4,44,1:28.050,215.918
2023,22,11,11,classified,Finished,0,15,58,11,47,1:28.571,214.648
2023,22,12,12,classified,Finished,0,12,58,20,34,1:30.033,211.162
2023,22,13,13,classified,Finished,0,10,58,14,35,1:29.016,213.575
2023,22,14,14,classified,Finished,0,14,58,3,45,1:27.845,216.422
2023,22,15,15,classified,Finished,0,8,58,15,58,1:29.217,213.093
2023,22,16,16,classified,Finished,0,20,58,12,43,1:28.580,214.626
2023,22,17,17,classified,Finished,0,19,58,13,43,1:28.746,214.224
2023,22,18,18,classified,Retired,0,16,57,17,42,1:29.452,212.534
2023,22,19,19,classified,Lapped,0,18,57,18,42,1:29.863,211.562
2023,22,20,20,classified,Lapped,0,17,57,19,46,1:29.934,211.395
2024,1,1,1,classified,Finished,26,1,57,1,39,1:32.608,210.383
2024,1,2,2,classified,Finished,18,5,57,4,40,1:34.364,206.468
2024,1,3,3,classified,Finished,15,4,57,6,44,1:34.507,206.156
2024,1,4,4,classified,Finished,12,2,57,2,36,1:34.090,207.069
2024,1,5,5,classified,Finished,10,3,57,12,40,1:35.065,204.946
2024,1,6,6,classified,Finished,8,7,57,5,35,1:34.476,
2024,1,7,7,classified,Finished,6,9,57,7,39,1:34.722,205.688
2024,1,8,8,classified,Finished,4,8,57,11,39,1:34.983,
2024,1,9,9,classified,Finished,2,6,57,3,48,1:34.199,206.830
2024,1,10,10,classified,Finished,1,12,57,16,30,1:35.632,203.730
2024,1,11,11,classified,Lapped,0,17,56,14,30,1:35.458,204.102
2024,1,12,12,classified,Lapped,0,15,56,15,34,1:35.570,203.863
2024,1,13,13,classified,Lapped,0,14,56,13,37,1:35.163,204.735
2024,1,14,14,classified,Lapped,0,11,56,18,37,1:35.833,203.303
2024,1,15,15,classified,Lapped,0,13,56,17,40,1:35.723,203.537
2024,1,16,16,classified,Lapped,0,10,56,10,46,1:34.834,205.445
2024,1,17,17,classified,Lapped,0,19,56,20,34,1:36.226,202.473
2024,1,18,18,classified,Lapped,0,20,56,9,45,1:34.805,205.508
2024,1,19,19,classified,Lapped,0,16,56,19,33,1:36.202,202.523
2024,1,20,20,classified,Lapped,0,18,55,8,42,1:34.735,205.659
2024,2,1,1,classified,Finished,25,1,50,3,50,1:31.773,242.188
2024,2,2,2,classified,Finished,18,3,50,8,37,1:32.273,240.876
2024,2,3,3,classified,Finished,16,2,50,1,50,1:31.632,242.561
2024,2,4,4,classified,Finished,12,5,50,10,45,1:32.310,
2024,2,5,5,classified,Finished,10,4,50,13,43,1:32.387,240.579
2024,2,6,6,classified,Finished,8,7,50,7,42,1:32.254,240.926
2024,2,7,7,classified,Finished,6,11,50,5,50,1:32.186,241.103
2024,2,8,8,classified,Finished,4,6,50,4,40,1:31.944,
2024,2,9,9,classified,Finished,2,8,50,2,38,1:31.746,242.260
2024,2,10,10,classified,Finished,1,15,50,12,49,1:32.366,240.633
2024,2,11,11,classified,Finished,0,12,50,9,50,1:32.307,240.787
2024,2,12,12,classified,Finished,0,13,50,11,47,1:32.338,240.706
2024,2,13,13,classified,Lapped,0,17,49,17,48,1:33.481,237.763
2024,2,14,14,classified,Lapped,0,19,49,15,49,1:33.026,
2024,2,15,15,classified,Lapped,0,9,49,18,44,1:33.523,
2024,2,16,16,classified,Lapped,0,14,49,16,47,1:33.323,238.166
2024,2,17,17,classified,Lapped,0,16,49,14,49,1:32.706,239.751
2024,2,18,18,classified,Lapped,0,20,49,6,49,1:32.208,241.046
2024,2,19,R,retired,Retired,0,10,5,19,5,1:35.560,232.591
2024,2,20,R,retired,Retired,0,18,1,,,,
2024,3,1,1,classified,Finished,25,2,58,3,48,1:20.031,237.418
2024,3,2,2,classified,Finished,19,4,58,1,56,1:19.813,238.066
2024,3,3,3,classified,Finished,15,3,58,2,49,1:19.915,
2024,3,4,4,classified,Finished,12,5,58,4,54,1:20.199,
2024,3,5,5,classified,Finished,10,6,58,6,47,1:20.388,236.363
2024,3,6,6,classified,Finished,8,9,58,8,49,1:20.930,234.780
2024,3,7,7,classified,Finished,6,8,58,11,46,1:21.134,234.190
2024,3,8,8,classified,Finished,4,10,58,7,52,1:20.493,236.055
2024,3,9,9,classified,Finished,2,16,58,12,46,1:21.145,234.158
2024,3,10,10,classified,Lapped,1,14,57,9,44,1:21.082,234.340
2024,3,11,11,classified,Lapped,0,12,57,17,46,1:21.618,232.801
2024,3,12,12,classified,Lapped,0,18,57,13,46,1:21.239,233.887
2024,3,13,13,classified,Lapped,0,17,57,10,51,1:21.090,234.317
2024,3,14,14,classified,Lapped,0,13,57,16,48,1:21.422,233.361
2024,3,15,15,classified,Lapped,0,19,57,14,49,1:21.327,233.634
2024,3,16,16,classified,Lapped,0,15,57,15,45,1:21.354,233.557
2024,3,17,17,classified,Retired,0,7,56,5,53,1:20.284,236.669
2024,3,18,R,retired,Retired,0,11,15,18,11,1:22.444,230.469
2024,3,19,R,retired,Retired,0,1,3,19,3,1:23.115,228.608
2024,4,1,1,classified,Finished,26,1,53,1,50,1:33.706,223.093
2024,4,2,2,classified,Finished,18,2,53,3,35,1:33.945,222.525
2024,4,3,3,classified,Finished,15,4,53,2,46,1:33.841,222.772
2024,4,4,4,classified,Finished,12,8,53,9,53,1:35.044,219.952
2024,4,5,5,classified,Finished,10,3,53,10,51,1:35.186,
2024,4,6,6,classified,Finished,8,5,53,6,53,1:34.726,220.691
2024,4,7,7,classified,Finished,6,9,53,5,39,1:34.404,221.444
2024,4,8,8,classified,Finished,4,6,53,7,35,1:34.802,
2024,4,9,9,classified,Finished,2,7,53,4,41,1:33.952,222.509
2024,4,10,10,classified,Lapped,1,10,52,14,51,1:36.342,216.989
2024,4,11,11,classified,Lapped,0,12,52,11,52,1:35.325,219.304
2024,4,12,12,classified,Lapped,0,16,52,12,41,1:35.798,218.221
2024,4,13,13,classified,Lapped,0,18,52,17,24,1:36.654,216.289
2024,4,14,14,classified,Lapped,0,13,52,15,25,1:36.608,216.392
2024,4,15,15,classified,Lapped,0,15,52,13,52,1:36.232,217.237
2024,4,16,16,classified,Lapped,0,17,52,16,48,1:36.642,216.315
2024,4,17,17,classified,Lapped,0,19,52,8,43,1:34.900,220.286
2024,4,18,R,retired,Retired,0,20,12,18,9,1:37.160,215.162
2024,4,19,R,retired,Retired,0,11,0,,,,
2024,4,20,R,retired,Retired,0,14,0,,,,
2024,5,1,1,classified,Finished,25,1,56,2,33,1:38.406,199.414
2024,5,2,2,classified,Finished,18,4,56,4,33,1:38.751,
2024,5,3,3,classified,Finished,15,2,56,7,33,1:39.388,197.444
2024,5,4,4,classified,Finished,12,6,56,6,33,1:39.384,197.452
2024,5,5,5,classified,Finished,10,7,56,10,19,1:39.764,196.700
2024,5,6,6,classified,Finished,8,8,56,11,39,1:40.112,196.016
2024,5,7,7,classified,Finished,7,3,56,1,45,1:37.810,200.629
2024,5,8,8,classified,Finished,4,5,56,9,18,1:39.739,
2024,5,9,9,classified,Finished,2,18,56,14,34,1:40.835,194.610
2024,5,10,10,classified,Finished,1,9,56,13,32,1:40.815,194.649
2024,5,11,11,classified,Finished,0,13,56,15,33,1:40.937,194.414
2024,5,12,12,classified,Finished,0,14,56,12,34,1:40.790,194.697
2024,5,13,13,classified,Finished,0,15,56,5,40,1:39.198,197.822
2024,5,14,14,classified,Finished,0,16,56,3,42,1:38.633,198.955
2024,5,15,15,classified,Finished,0,11,56,8,37,1:39.444,197.333
2024,5,16,16,classified,Finished,0,17,56,18,45,1:41.077,194.145
2024,5,17,17,classified,Finished,0,20,56,17,14,1:41.000,194.293
2024,5,18,R,retired,Retired,0,12,33,16,16,1:40.994,194.304
2024,5,19,R,retired,Retired,0,19,26,20,11,1:41.593,193.158
2024,5,20,R,retired,Retired,0,10,19,19,11,1:41.276,193.763
2024,6,1,1,classified,Finished,25,5,57,5,55,1:30.980,214.148
2024,6,2,2,classified,Finished,18,1,57,8,48,1:31.261,213.488
2024,6,3,3,classified,Finished,15,2,57,6,56,1:31.084,213.903
2024,6,4,4,classified,Finished,12,4,57,3,55,1:30.855,214.442
2024,6,5,5,classified,Finished,10,3,57,4,55,1:30.928,214.270
2024,6,6,6,classified,Finished,8,8,57,7,54,1:31.233,213.554
2024,6,7,7,classified,Finished,6,10,57,10,55,1:31.682,212.508
2024,6,8,8,classified,Finished,4,7,57,13,43,1:31.921,211.955
2024,6,9,9,classified,Finished,2,15,57,11,55,1:31.727,212.404
2024,6,10,10,classified,Finished,1,13,57,16,51,1:32.037,211.688
2024,6,11,11,classified,Finished,0,9,57,14,56,1:31.941,211.909
2024,6,12,12,classified,Finished,0,12,57,17,56,1:32.055,211.647
2024,6,13,13,classified,Finished,0,6,57,1,43,1:30.634,214.965
2024,6,14,14,classified,Finished,0,19,57,15,56,1:31.991,211.794
2024,6,15,15,classified,Finished,0,20,57,19,57,1:32.122,211.493
2024,6,16,16,classified,Finished,0,16,57,18,55,1:32.098,211.548
2024,6,17,17,classified,Finished,0,11,57,9,57,1:31.588,212.726
2024,6,18,18,classified,Finished,0,14,57,2,55,1:30.849,214.456
2024,6,19,19,classified,Finished,0,18,57,12,33,1:31.774,212.295
2024,6,20,R,retired,Retired,0,17,27,20,15,1:33.452,208.483
2024,7,1,1,classified,Finished,25,1,63,9,38,1:20.366,219.898
2024,7,2,2,classified,Finished,18,2,63,6,54,1:19.994,220.921
2024,7,3,3,classified,Finished,15,3,63,5,27,1:19.935,221.084
2024,7,4,4,classified,Finished,12,5,63,4,25,1:19.907,221.162
2024,7,5,5,classified,Finished,10,4,63,7,63,1:20.220,220.299
2024,7,6,6,classified,Finished,8,8,63,8,43,1:20.331,219.994
2024,7,7,7,classified,Finished,7,6,63,1,54,1:18.589,224.871
2024,7,8,8,classified,Finished,4,11,63,3,52,1:19.686,221.775
2024,7,9,9,classified,Finished,2,13,63,10,58,1:20.570,219.342
2024,7,10,10,classified,Lapped,1,7,62,11,14,1:20.936,218.350
2024,7,11,11,classified,Lapped,0,10,62,20,3,1:21.700,216.308
2024,7,12,12,classified,Lapped,0,18,62,12,58,1:21.009,218.153
2024,7,13,13,classified,Lapped,0,9,62,19,13,1:21.569,216.655
2024,7,14,14,classified,Lapped,0,12,62,16,37,1:21.304,217.361
2024,7,15,15,classified,Lapped,0,17,62,13,37,1:21.016,218.134
2024,7,16,16,classified,Lapped,0,15,62,17,10,1:21.371,217.183
2024,7,17,17,classified,Lapped,0,19,62,14,55,1:21.229,217.562
2024,7,18,18,classified,Lapped,0,16,62,18,11,1:21.455,216.959
2024,7,19,19,classified,Lapped,0,20,62,2,62,1:19.004,223.689
2024,7,20,R,retired,Retired,0,14,51,15,48,1:21.274,217.442
2024,8,1,1,classified,Finished,25,1,78,6,71,1:15.162,
2024,8,2,2,classified,Finished,18,2,78,11,73,1:16.281,
2024,8,3,3,classified,Finished,15,3,78,5,62,1:14.726,
2024,8,4,4,classified,Finished,12,4,78,10,64,1:15.742,
2024,8,5,5,classified,Finished,10,5,78,7,73,1:15.228,
2024,8,6,6,classified,Finished,8,6,78,2,58,1:14.569,
2024,8,7,7,classified,Finished,7,7,78,1,63,1:14.165,
2024,8,8,8,classified,Lapped,4,8,77,4,77,1:14.720,
2024,8,9,9,classified,Lapped,2,9,77,14,77,1:17.060,
2024,8,10,10,classified,Lapped,1,10,77,9,77,1:15.625,
2024,8,11,11,classified,Lapped,0,14,76,16,68,1:17.939,
2024,8,12,12,classified,Lapped,0,12,76,15,46,1:17.172,
2024,8,13,13,classified,Lapped,0,17,76,12,17,1:16.561,
2024,8,14,14,classified,Lapped,0,13,76,13,59,1:16.710,
2024,8,15,15,classified,Lapped,0,15,76,8,62,1:15.525,
2024,8,16,16,classified,Lapped,0,18,76,3,75,1:14.718,
2024,8,17,R,retired,Retired,0,11,0,,,,
2024,8,18,R,retired,Retired,0,16,0,,,,
2024,8,19,R,retired,Retired,0,19,0,,,,
2024,8,20,R,retired,Retired,0,20,0,,,,
2024,9,1,1,classified,Finished,25,2,70,4,70,1:15.569,207.751
2024,9,2,2,classified,Finished,18,3,70,3,67,1:15.558,207.782
2024,9,3,3,classified,Finished,15,1,70,2,70,1:14.895,209.621
2024,9,4,4,classified,Finished,13,7,70,1,70,1:14.856,209.730
2024,9,5,5,classified,Finished,10,4,70,5,65,1:16.247,205.904
2024,9,6,6,classified,Finished,8,6,70,6,70,1:16.303,205.753
2024,9,7,7,classified,Finished,6,9,70,9,70,1:16.762,204.523
2024,9,8,8,classified,Finished,4,5,70,12,68,1:17.076,203.689
2024,9,9,9,classified,Finished,2,15,70,11,70,1:17.013,203.856
2024,9,10,10,classified,Finished,1,18,70,10,70,1:17.012,203.859
2024,9,11,11,classified,Finished,0,17,70,8,67,1:16.683,204.733
2024,9,12,12,classified,Finished,0,14,70,7,68,1:16.499,205.226
2024,9,13,13,classified,Finished,0,19,70,13,65,1:17.250,203.231
2024,9,14,14,classified,Finished,0,8,70,14,70,1:17.309,203.075
2024,9,15,15,classified,Lapped,0,20,69,15,68,1:17.325,203.033
2024,9,16,R,retired,Retired,0,12,52,17,51,1:18.957,198.837
2024,9,17,R,retired,Retired,0,10,52,18,51,1:19.359,197.830
2024,9,18,R,retired,Retired,0,16,51,16,51,1:18.819,199.185
2024,9,19,R,retired,Retired,0,11,40,19,39,1:26.012,182.528
2024,9,20,R,retired,Retired,0,13,23,20,19,1:26.484,181.531
2024,10,1,1,classified,Finished,25,2,66,2,54,1:17.776,215.557
2024,10,2,2,classified,Finished,19,1,66,1,51,1:17.115,217.405
2024,10,3,3,classified,Finished,15,3,66,4,46,1:17.809,215.466
2024,10,4,4,classified,Finished,12,4,66,7,50,1:18.290,214.142
2024,10,5,5,classified,Finished,10,5,66,6,52,1:17.897,215.222
2024,10,6,6,classified,Finished,8,6,66,9,39,1:18.539,213.463
2024,10,7,7,classified,Finished,6,9,66,5,56,1:17.874,215.286
2024,10,8,8,classified,Finished,4,11,66,3,51,1:17.785,215.532
2024,10,9,9,classified,Finished,2,7,66,13,51,1:19.045,212.096
2024,10,10,10,classified,Finished,1,8,66,12,54,1:18.982,212.266
2024,10,11,11,classified,Finished,0,13,66,10,49,1:18.609,213.273
2024,10,12,12,classified,Lapped,0,10,65,8,50,1:18.334,214.022
2024,10,13,13,classified,Lapped,0,15,65,11,50,1:18.771,212.834
2024,10,14,14,classified,Lapped,0,14,65,15,50,1:19.318,211.366
2024,10,15,15,classified,Lapped,0,18,65,17,61,1:19.450,211.015
2024,10,16,16,classified,Lapped,0,12,65,18,13,1:19.608,210.596
2024,10,17,17,classified,Lapped,0,16,65,19,33,1:19.805,210.077
2024,10,18,18,classified,Lapped,0,20,65,14,45,1:19.132,211.863
2024,10,19,19,classified,Lapped,0,17,65,16,56,1:19.447,211.023
2024,10,20,20,classified,Lapped,0,19,64,20,38,1:20.172,209.115
2024,11,1,1,classified,Finished,25,3,71,5,48,1:09.164,224.752
2024,11,2,2,classified,Finished,18,7,71,4,56,1:08.697,226.280
2024,11,3,3,classified,Finished,15,4,71,6,56,1:09.282,224.369
2024,11,4,4,classified,Finished,12,5,71,7,61,1:09.562,223.466
2024,11,5,5,classified,Finished,10,1,71,2,68,1:07.719,229.548
2024,11,6,6,classified,Finished,8,9,71,14,51,1:10.215,221.388
2024,11,7,7,classified,Finished,6,8,71,11,56,1:09.694,223.043
2024,11,8,8,classified,Finished,4,12,71,12,45,1:10.125,221.672
2024,11,9,9,classified,Finished,2,11,71,18,49,1:10.426,220.725
2024,11,10,10,classified,Finished,1,13,71,9,45,1:09.609,223.315
2024,11,11,11,classified,Finished,0,6,71,8,55,1:09.584,223.396
2024,11,12,12,classified,Finished,0,10,71,10,45,1:09.649,223.187
2024,11,13,13,classified,Lapped,0,17,70,13,54,1:10.143,221.615
2024,11,14,14,classified,Lapped,0,14,70,15,54,1:10.318,221.064
2024,11,15,15,classified,Lapped,0,16,70,16,41,1:10.364,220.919
2024,11,16,16,classified,Lapped,0,18,70,19,48,1:10.449,220.653
2024,11,17,17,classified,Lapped,0,20,70,20,54,1:10.470,220.587
2024,11,18,18,classified,Lapped,0,15,70,1,70,1:07.694,229.633
2024,11,19,19,classified,Lapped,0,19,69,17,60,1:10.406,220.788
2024,11,20,20,classified,Lapped,0,2,64,3,53,1:08.016,228.546
2024,12,1,1,classified,Finished,25,2,52,5,45,1:29.438,237.120
2024,12,2,2,classified,Finished,18,4,52,3,48,1:28.952,238.416
2024,12,3,3,classified,Finished,15,3,52,4,43,1:29.262,237.588
2024,12,4,4,classified,Finished,12,5,52,2,51,1:28.748,238.964
2024,12,5,5,classified,Finished,11,7,52,1,52,1:28.293,240.195
2024,12,6,6,classified,Finished,8,6,52,10,43,1:29.836,236.070
2024,12,7,7,classified,Finished,6,8,52,11,46,1:29.897,235.909
2024,12,8,8,classified,Finished,4,10,52,7,47,1:29.710,236.401
2024,12,9,9,classified,Finished,2,9,52,8,52,1:29.718,236.380
2024,12,10,10,classified,Finished,1,13,52,14,43,1:30.229,235.041
2024,12,11,11,classified,Finished,0,12,52,12,42,1:29.972,235.713
2024,12,12,12,classified,Finished,0,17,52,13,42,1:30.093,235.396
2024,12,13,13,classified,Lapped,0,15,51,15,47,1:30.735,233.731
2024,12,14,14,classified,Lapped,0,11,51,9,43,1:29.748,236.301
2024,12,15,15,classified,Lapped,0,16,51,18,44,1:31.277,232.343
